tipo,localizacao,ser,prox_centro,prox_orla,area,quartos,banheiros,vagas,condo,preco
Apartamento,Dionisio Torres,SER2,0,0,45,1,2,1,716.0,300000.0
Apartamento,Itaperi,SER8,0,0,140,3,3,2,920.0,560000.0
Apartamento,São Gerardo,SER3,0,0,118,3,2,1,475.0,320000.0
Apartamento,Passaré,SER8,0,0,44,2,1,1,300.0,270000.0
Apartamento,Parquelândia,SER3,0,0,34,1,1,1,0.0,341070.0
Apartamento,Meireles,SER2,1,1,134,3,2,1,1200.0,500000.0
Apartamento,Aldeota,SER2,1,0,79,3,3,2,0.0,1382000.0
Apartamento,Meireles,SER2,1,1,256,4,6,4,0.0,3618000.0
Apartamento,Cocó,SER7,0,0,150,4,4,2,990.0,450000.0
Apartamento,Engenheiro Luciano Cavalcante,SER7,0,0,142,3,5,3,1300.0,1550000.0
Apartamento,Meireles,SER2,1,1,401,5,6,5,0.0,5990000.0
Apartamento,Cocó,SER7,0,0,128,4,5,2,1300.0,515000.0
Apartamento,Papicu,SER2,0,0,81,3,3,1,410.0,179000.0
Apartamento,Parque Iracema,SER6,0,0,45,2,1,1,390.0,220000.0
Apartamento,Engenheiro Luciano Cavalcante,SER7,0,0,80,3,3,2,650.0,620000.0
Apartamento,Messejana,SER6,0,0,130,3,2,2,410.0,460000.0
Apartamento,Meireles,SER2,1,1,267,4,6,3,2000.0,1499000.0
Apartamento,Praia do Futuro,Outros,0,0,51,2,2,1,0.0,308990.0
Apartamento,Praia de Iracema,SER12,1,1,140,3,3,2,1450.0,1200000.0
Apartamento,Vicente Pinzon,SER2,0,0,60,2,2,2,750.0,240000.0
Apartamento,Aldeota,SER2,1,0,224,3,5,3,2250.0,780000.0
Apartamento,Parquelândia,SER3,0,0,111,3,3,2,715.0,1070000.0
Apartamento,Engenheiro Luciano Cavalcante,SER7,0,0,72,2,2,2,680.0,650000.0
Apartamento,Aldeota,SER2,1,0,40,1,1,2,0.0,632105.0
Apartamento,Meireles,SER2,1,1,600,5,7,7,0.0,8500000.0
Apartamento,Paupina,SER6,0,0,41,2,1,2,325.0,250000.0
Apartamento,Meireles,SER2,1,1,256,4,5,2,0.0,4290000.0
Apartamento,Meireles,SER2,1,1,355,4,5,5,0.0,5601388.0
Apartamento,Engenheiro Luciano Cavalcante,SER7,0,0,189,4,5,4,1400.0,2500000.0
Apartamento,Cambeba,SER6,0,0,62,3,2,1,380.0,410000.0
Apartamento,Aldeota,SER2,1,0,112,3,4,2,790.0,1050000.0
Apartamento,Aldeota,SER2,1,0,119,3,3,2,0.0,1538117.0
Apartamento,Messejana,SER6,0,0,59,2,1,2,500.0,399000.0
Apartamento,Meireles,SER2,1,1,56,2,1,1,1568.0,470000.0
Apartamento,Jacarecanga,SER1,1,0,53,2,2,1,150.0,179000.0
Apartamento,Jóquei Clube,SER12,0,0,48,2,2,1,0.0,366000.0
Apartamento,Cocó,SER7,0,0,105,3,4,2,0.0,961000.0
Apartamento,Meireles,SER2,1,1,105,3,2,2,960.0,530000.0
Apartamento,Dionisio Torres,SER2,0,0,260,4,6,3,1635.0,999000.0
Apartamento,Meireles,SER2,1,1,56,2,2,1,700.0,700000.0
Apartamento,Engenheiro Luciano Cavalcante,SER7,0,0,54,3,2,1,0.0,407000.0
Apartamento,Patriolino Ribeiro,SER7,0,0,146,3,4,3,960.0,1990000.0
Apartamento,Cambeba,SER6,0,0,60,3,3,1,460.0,315000.0
Apartamento,Dionisio Torres,SER2,0,0,118,4,4,2,0.0,1330000.0
Apartamento,Centro,SER12,0,0,55,2,2,1,345.0,430000.0
Apartamento,Papicu,SER2,0,0,97,3,3,2,615.0,876000.0
Apartamento,Aldeota,SER2,1,0,64,2,2,1,764.0,839000.0
Apartamento,Engenheiro Luciano Cavalcante,SER7,0,0,73,2,1,2,500.0,580000.0
Apartamento,Centro,SER12,0,0,75,3,2,1,690.0,210000.0
Apartamento,Meireles,SER2,1,1,150,3,4,2,1430.0,1260000.0
Apartamento,Barroso,SER9,0,0,45,2,2,1,0.0,280000.0
Apartamento,Aldeota,SER2,1,0,311,4,5,5,0.0,5075000.0
Apartamento,Meireles,SER2,1,1,61,2,2,1,0.0,790000.0
Apartamento,Meireles,SER2,1,1,220,5,5,3,1759.0,1100000.0
Apartamento,Meireles,SER2,1,1,211,3,4,3,1550.0,1200000.0
Apartamento,Parque Iracema,SER6,0,0,57,2,2,2,650.0,450000.0
Apartamento,Meireles,SER2,1,1,78,2,2,1,1790.0,580000.0
Apartamento,Cambeba,SER6,0,0,103,3,1,2,0.0,730000.0
Apartamento,Cocó,SER7,0,0,165,3,5,3,1660.0,1580000.0
Apartamento,Meireles,SER2,1,1,436,4,6,5,0.0,8500000.0
Apartamento,Aldeota,SER2,1,0,111,3,3,1,108.0,240000.0
Apartamento,Meireles,SER2,1,1,280,3,4,4,2400.0,3050000.0
Apartamento,Praia de Iracema,SER12,1,1,100,3,4,2,930.0,900000.0
Apartamento,Jacarecanga,SER1,1,0,53,2,1,1,0.0,379500.0
Apartamento,Mucuripe,SER2,0,1,108,4,3,2,650.0,545000.0
Apartamento,Papicu,SER2,0,0,130,3,5,2,900.0,1200000.0
Apartamento,Meireles,SER2,1,1,114,3,4,2,1742.0,1300000.0
Apartamento,Cocó,SER7,0,0,136,4,3,2,1200.0,525000.0
Apartamento,Presidente Kennedy,SER3,0,0,95,3,2,1,330.0,270000.0
Apartamento,Varjota,SER2,0,0,128,3,4,3,950.0,487000.0
Apartamento,Meireles,SER2,1,1,253,3,4,5,0.0,4500000.0
Apartamento,Parque Santa Maria,SER9,0,0,38,2,1,1,0.0,217960.0
Apartamento,Aldeota,SER2,1,0,87,2,2,2,770.0,400000.0
Apartamento,Vila União,SER4,0,0,60,2,2,1,900.0,275000.0
Apartamento,Presidente Kennedy,SER3,0,0,50,2,2,1,10.0,329161.0
Apartamento,Mucuripe,SER2,0,1,77,2,2,1,0.0,409990.0
Apartamento,Praia de Iracema,SER12,1,1,55,2,2,1,600.0,520000.0
Apartamento,Guararapes,SER7,0,0,90,3,3,2,0.0,1050000.0
Apartamento,Aldeota,SER2,1,0,111,3,3,2,947.0,645000.0
Apartamento,Papicu,SER2,0,0,126,3,4,2,1300.0,419999.0
Apartamento,Cocó,SER7,0,0,156,4,5,3,1750.0,780000.0
Apartamento,Guararapes,SER7,0,0,169,3,4,3,2000.0,840000.0
Apartamento,Parreão,Outros,0,0,120,3,3,2,860.0,550000.0
Apartamento,Aldeota,SER2,1,0,37,1,1,1,0.0,497500.0
Apartamento,Parque Iracema,SER6,0,0,89,3,2,2,754.0,799000.0
Apartamento,Benfica,SER4,1,0,48,2,2,1,532.0,495000.0
Apartamento,Cocó,SER7,0,0,105,3,3,2,0.0,1220000.0
Apartamento,Passaré,SER8,0,0,50,2,1,1,350.0,160000.0
Apartamento,Parangaba,SER4,0,0,52,2,2,1,350.0,290000.0
Apartamento,Messejana,SER6,0,0,66,2,2,1,250.0,150000.0
Apartamento,Parquelândia,SER3,0,0,78,3,3,2,500.0,809114.0
Apartamento,Aldeota,SER2,1,0,157,3,4,3,1375.0,1150000.0
Apartamento,Meireles,SER2,1,1,49,2,2,1,0.0,607000.0
Apartamento,Aldeota,SER2,1,0,85,3,3,1,700.0,260000.0
Apartamento,Cajazeiras,SER9,0,0,41,2,2,1,0.0,260000.0
Apartamento,Cocó,SER7,0,0,91,3,3,3,0.0,520000.0
Apartamento,Parque Iracema,SER6,0,0,115,3,5,2,900.0,1290000.0
Apartamento,Guararapes,SER7,0,0,303,4,5,4,4500.0,2700000.0
Apartamento,Cocó,SER7,0,0,78,3,3,2,0.0,765000.0
Apartamento,Aldeota,SER2,1,0,100,3,3,2,1229.0,480000.0
Apartamento,Aldeota,SER2,1,0,90,3,3,2,185.0,875000.0
Apartamento,Jardim Cearense,SER10,0,0,70,3,3,1,600.0,260000.0
Apartamento,Centro,SER12,0,0,82,3,2,2,600.0,890000.0
Apartamento,Pedras,SER9,0,0,50,2,2,1,0.0,155000.0
Apartamento,Meireles,SER2,1,1,70,2,2,1,835.0,434000.0
Apartamento,Fátima,SER4,0,0,204,4,6,4,1800.0,2500000.0
Apartamento,Messejana,SER6,0,0,60,3,2,1,390.0,269999.0
Apartamento,Meireles,SER2,1,1,174,4,5,3,1920.0,1250000.0
Apartamento,Parangaba,SER4,0,0,60,2,2,1,250.0,180000.0
Apartamento,Praia do Futuro,SER7,0,1,38,2,1,1,200.0,226427.0
Apartamento,Engenheiro Luciano Cavalcante,SER7,0,0,81,3,2,2,500.0,618000.0
Apartamento,Cocó,SER7,0,0,54,2,2,1,0.0,446990.0
Apartamento,Dunas,Outros,0,0,116,3,3,2,994.0,1260000.0
Apartamento,Meireles,SER2,1,1,125,3,3,1,898.0,551780.0
Apartamento,Patriolino Ribeiro,SER7,0,0,164,3,4,2,0.0,1457840.0
Apartamento,Meireles,SER2,1,1,72,3,2,2,750.0,981000.0
Apartamento,Fátima,SER4,0,0,144,4,5,3,1400.0,1950000.0
Apartamento,Fátima,SER4,0,0,110,3,2,1,0.0,250000.0
Apartamento,Sapiranga,SER7,0,0,134,4,4,2,600.0,520000.0
Apartamento,Engenheiro Luciano Cavalcante,SER7,0,0,119,3,4,2,0.0,1326000.0
Apartamento,Papicu,SER2,0,0,78,3,2,2,0.0,794832.0
Apartamento,Maraponga,SER10,0,0,120,3,2,1,350.0,270000.0
Apartamento,Cocó,SER7,0,0,217,3,5,4,1927.0,2195000.0
Apartamento,Cocó,SER7,0,0,82,3,2,1,799.0,410000.0
Apartamento,Meireles,SER2,1,1,118,2,3,2,1415.0,1260000.0
Apartamento,São Bento,SER6,0,0,59,2,2,2,0.0,259000.0
Apartamento,Meireles,SER2,1,1,202,3,3,4,0.0,3211011.0
Apartamento,Aldeota,SER2,1,0,225,3,5,2,1100.0,800000.0
Apartamento,Engenheiro Luciano Cavalcante,SER7,0,0,77,3,3,2,720.0,689000.0
Apartamento,Vila União,SER4,0,0,110,3,3,2,0.0,230000.0
Apartamento,Fátima,SER4,0,0,142,3,4,3,1269.0,1700000.0
Apartamento,Benfica,SER4,1,0,45,2,1,1,0.0,311736.0
Apartamento,Meireles,SER2,1,1,255,4,7,4,0.0,4334000.0
Apartamento,Maraponga,SER10,0,0,48,2,1,1,220.0,210000.0
Apartamento,Pici,SER11,0,0,84,3,3,2,0.0,580000.0
Apartamento,José de Alencar,SER6,0,0,129,3,2,2,350.0,270000.0
Apartamento,Parque Iracema,SER6,0,0,65,3,2,2,650.0,330000.0
Apartamento,Guararapes,SER7,0,0,150,3,5,3,1500.0,1990000.0
Apartamento,Passaré,SER8,0,0,53,3,1,1,340.0,160000.0
Apartamento,Centro,SER12,0,0,87,3,3,1,731.0,370000.0
Apartamento,Aldeota,SER2,1,0,128,3,3,2,950.0,670000.0
Apartamento,José Bonifácio,SER4,1,0,86,3,2,2,950.0,650000.0
Apartamento,Parque Iracema,SER6,0,0,87,3,3,2,710.0,630000.0
Apartamento,Aldeota,SER2,1,0,342,4,5,3,2986.0,800000.0
Apartamento,Patriolino Ribeiro,SER7,0,0,146,3,4,3,1200.0,1470000.0
Apartamento,Cocó,SER7,0,0,111,3,3,3,0.0,1470000.0
Apartamento,Aldeota,SER2,1,0,98,3,4,2,1100.0,1696071.0
Apartamento,Meireles,SER2,1,1,65,2,2,1,800.0,588000.0
Apartamento,Aldeota,SER2,1,0,165,4,5,3,1459.0,500000.0
Apartamento,Praia de Iracema,SER12,1,1,70,2,2,1,661.0,550000.0
Apartamento,Cambeba,SER6,0,0,89,3,1,2,754.0,882000.0
Apartamento,Meireles,SER2,1,1,66,2,1,1,700.0,1249000.0
Apartamento,Passaré,SER8,0,0,47,2,1,1,300.0,160000.0
Apartamento,Messejana,SER6,0,0,50,3,1,1,300.0,175000.0
Apartamento,Parque Santa Maria,SER9,0,0,65,3,2,2,470.0,220000.0
Apartamento,Dionisio Torres,SER2,0,0,115,3,4,2,920.0,835000.0
Apartamento,Praia de Iracema,SER12,1,1,145,4,4,2,1500.0,1500000.0
Apartamento,Guararapes,SER7,0,0,90,3,3,2,0.0,806000.0
Apartamento,Engenheiro Luciano Cavalcante,SER7,0,0,45,2,1,1,620.0,410000.0
Apartamento,Cidade dos Funcionários,SER6,0,0,65,3,2,1,540.0,265000.0
Apartamento,Papicu,SER2,0,0,100,4,3,2,720.0,387720.0
Apartamento,Papicu,SER2,0,0,138,3,5,3,824.0,1382000.0
Apartamento,Aldeota,SER2,1,0,100,3,4,2,600.0,875000.0
Apartamento,Meireles,SER2,1,1,89,3,3,2,0.0,1167753.0
Apartamento,Aldeota,SER2,1,0,40,1,1,1,0.0,507000.0
Apartamento,Paupina,SER6,0,0,52,2,2,1,400.0,80000.0
Apartamento,Aldeota,SER2,1,0,55,2,2,1,0.0,650000.0
Apartamento,Cocó,SER7,0,0,110,3,3,1,1088.0,350000.0
Apartamento,Monte Castelo,SER3,0,0,50,2,1,1,0.0,329161.0
Apartamento,Mucuripe,SER2,0,1,93,3,3,2,970.0,560000.0
Apartamento,Mucuripe,SER2,0,1,86,2,2,2,630.0,920000.0
Apartamento,Varjota,SER2,0,0,87,3,3,2,751.0,1100000.0
Apartamento,Guararapes,SER7,0,0,182,4,4,3,0.0,1790000.0
Apartamento,Aldeota,SER2,1,0,164,4,5,3,2500.0,2400000.0
Apartamento,Cocó,SER7,0,0,124,3,3,2,1500.0,480000.0
Apartamento,Dunas,Outros,0,0,59,3,2,1,380.0,400000.0
Apartamento,Papicu,SER2,0,0,78,3,3,2,690.0,730000.0
Apartamento,Passaré,SER8,0,0,49,2,2,1,0.0,334000.0
Apartamento,Presidente Kennedy,SER3,0,0,110,3,3,2,650.0,499000.0
Apartamento,Manoel Dias Branco,SER7,0,0,78,3,3,2,746.0,850000.0
Apartamento,Guararapes,SER7,0,0,116,3,4,2,800.0,630000.0
Apartamento,Aldeota,SER2,1,0,109,4,3,2,1670.0,379000.0
Apartamento,Jangurussu,SER9,0,0,38,2,1,1,0.0,195100.0
Apartamento,Aldeota,SER2,1,0,250,5,5,4,0.0,1500000.0
Apartamento,Itaperi,SER8,0,0,44,2,1,1,450.0,165000.0
Apartamento,Aldeota,SER2,1,0,210,3,3,4,3164.0,3090000.0
Apartamento,Aldeota,SER2,1,0,37,2,3,1,50.0,557500.0
Apartamento,Aldeota,SER2,1,0,143,3,4,2,1364.0,600000.0
Apartamento,Cocó,SER7,0,0,108,3,3,2,950.0,550000.0
Apartamento,Meireles,SER2,1,1,97,3,1,2,1050.0,1790000.0
Apartamento,Presidente Kennedy,SER3,0,0,53,2,2,1,340.0,483000.0
Apartamento,Meireles,SER2,1,1,56,2,2,1,630.0,800000.0
Apartamento,Meireles,SER2,1,1,400,4,7,9,5000.0,6750000.0
Apartamento,Engenheiro Luciano Cavalcante,SER7,0,0,74,3,3,2,750.0,720000.0
Apartamento,Paupina,SER6,0,0,48,2,2,1,350.0,189000.0
Apartamento,Meireles,SER2,1,1,95,3,3,2,0.0,1099000.0
Apartamento,Messejana,SER6,0,0,49,2,2,1,0.0,391999.0
Apartamento,Papicu,SER2,0,0,117,3,3,1,800.0,400000.0
Apartamento,Meireles,SER2,1,1,118,3,3,1,890.0,670000.0
Apartamento,Aldeota,SER2,1,0,220,4,5,3,2200.0,1350000.0
Apartamento,Guararapes,SER7,0,0,112,3,4,3,1285.0,860000.0
Apartamento,Passaré,SER8,0,0,48,2,2,1,0.0,336000.0
Apartamento,Aldeota,SER2,1,0,65,3,3,2,560.0,525000.0
Apartamento,Engenheiro Luciano Cavalcante,SER7,0,0,110,4,3,2,800.0,1050000.0
Apartamento,Meireles,SER2,1,1,121,3,3,2,1600.0,590000.0
Apartamento,Aldeota,SER2,1,0,218,3,3,4,0.0,3022000.0
Apartamento,Carlito Pamplona,SER1,0,0,59,3,2,1,0.0,343000.0
Apartamento,Dunas,Outros,0,0,163,4,5,3,1300.0,1950000.0
Apartamento,Manuel Sátiro,Outros,0,0,45,2,1,1,290.0,130000.0
Apartamento,Farias Brito,SER3,1,0,106,3,2,1,927.0,205000.0
Apartamento,Meireles,SER2,1,1,121,3,4,2,1600.0,600000.0
Apartamento,Engenheiro Luciano Cavalcante,SER7,0,0,71,3,2,2,499.0,640000.0
Apartamento,Meireles,SER2,1,1,637,5,5,8,100.0,16900000.0
Apartamento,Meireles,SER2,1,1,231,4,6,5,0.0,3635771.0
Apartamento,Aldeota,SER2,1,0,170,3,1,3,1750.0,1300000.0
Apartamento,Praia do Futuro,SER7,0,1,85,3,2,2,1400.0,850000.0
Apartamento,Meireles,SER2,1,1,255,4,6,4,1500.0,4215000.0
Apartamento,Sapiranga,SER7,0,0,70,3,2,1,300.0,250000.0
Apartamento,Presidente Kennedy,SER3,0,0,72,3,3,1,398.0,420000.0
Apartamento,Guararapes,SER7,0,0,133,3,4,3,1200.0,1380000.0
Apartamento,Maraponga,SER10,0,0,46,2,1,1,11.0,245000.0
Apartamento,Antônio Bezerra,SER3,0,0,72,2,1,1,333.0,180000.0
Apartamento,Meireles,SER2,1,1,132,2,2,2,1265.0,3800000.0
Apartamento,Parquelândia,SER3,0,0,170,3,2,4,1500.0,1100000.0
Apartamento,Farias Brito,SER3,1,0,115,3,3,1,800.0,200000.0
Apartamento,Meireles,SER2,1,1,76,3,2,2,600.0,849999.0
Apartamento,Meireles,SER2,1,1,188,4,5,3,0.0,2690000.0
Apartamento,Aldeota,SER2,1,0,114,4,4,2,913.0,460000.0
Apartamento,Varjota,SER2,0,0,86,2,3,2,700.0,1241979.0
Apartamento,Parque Iracema,SER6,0,0,113,4,4,2,1050.0,690000.0
Apartamento,Salinas,Outros,0,0,44,2,1,1,370.0,250000.0
Apartamento,Praia do Futuro,Outros,0,0,51,2,2,1,350.0,424999.0
Apartamento,Parquelândia,SER3,0,0,83,3,3,2,0.0,711000.0
Apartamento,Meireles,SER2,1,1,69,2,2,1,600.0,940000.0
Apartamento,Praia do Futuro,SER7,0,1,120,3,3,1,1180.0,225000.0
Apartamento,Papicu,SER2,0,0,138,3,3,3,1020.0,1400000.0
Apartamento,Meireles,SER2,1,1,85,2,2,1,770.0,380000.0
Apartamento,Presidente Kennedy,SER3,0,0,50,2,2,1,0.0,334272.0
Apartamento,Planalto Ayrton Senna,SER8,0,0,49,2,1,1,300.0,214000.0
Apartamento,Parque Iracema,SER6,0,0,70,3,2,2,630.0,650000.0
Apartamento,Fátima,SER4,0,0,141,4,5,3,0.0,1850000.0
Apartamento,Praia de Iracema,SER12,1,1,80,3,2,2,533.0,795000.0
Apartamento,Parque Iracema,SER6,0,0,105,3,2,2,0.0,690000.0
Apartamento,Sapiranga,SER7,0,0,44,2,1,1,250.0,165000.0
Apartamento,Aldeota,SER2,1,0,120,3,4,2,1050.0,970000.0
Apartamento,Aldeota,SER2,1,0,49,2,2,2,0.0,599000.0
Apartamento,Mucuripe,SER2,0,1,86,2,2,2,720.0,1241979.0
Apartamento,Papicu,SER2,0,0,65,3,2,2,418.0,651000.0
Apartamento,Mucuripe,SER2,0,1,66,2,2,1,800.0,1900000.0
Apartamento,Edson Queiroz,SER7,0,0,54,2,2,1,358.0,648210.0
Apartamento,Meireles,SER2,1,1,205,3,3,1,700.0,550000.0
Apartamento,Aldeota,SER2,1,0,117,3,4,2,1288.0,1386000.0
Apartamento,Meireles,SER2,1,1,254,4,7,5,2455.0,3760000.0
Apartamento,Dias Macedo,SER8,0,0,48,2,2,1,345.0,195000.0
Apartamento,Presidente Kennedy,SER3,0,0,69,3,2,1,450.0,330000.0
Apartamento,Aldeota,SER2,1,0,83,3,2,1,980.0,350000.0
Apartamento,Meireles,SER2,1,1,179,3,1,2,1600.0,750000.0
Apartamento,Meireles,SER2,1,1,70,2,2,2,600.0,1320000.0
Apartamento,Meireles,SER2,1,1,132,4,4,2,0.0,1672900.0
Apartamento,Papicu,SER2,0,0,138,3,4,3,890.0,1343000.0
Apartamento,Maraponga,SER10,0,0,48,2,1,1,118.0,220000.0
Apartamento,Mondubim,SER10,0,0,70,3,2,1,315.0,190000.0
Apartamento,Cocó,SER7,0,0,113,3,4,3,135.0,620000.0
Apartamento,Presidente Kennedy,SER3,0,0,77,3,3,2,4.0,580000.0
Apartamento,Aldeota,SER2,1,0,37,1,1,1,529.0,510000.0
Apartamento,Guararapes,SER7,0,0,164,3,3,3,1284.0,1442564.0
Apartamento,Aldeota,SER2,1,0,169,3,5,3,1535.0,750000.0
Apartamento,Joaquim Távora,SER2,1,0,106,3,3,2,1450.0,599000.0
Apartamento,José de Alencar,SER6,0,0,60,3,3,2,550.0,410566.0
Apartamento,Vila União,SER4,0,0,60,3,2,1,1080.0,280000.0
Apartamento,Edson Queiroz,SER7,0,0,81,3,3,2,615.0,650000.0
Apartamento,Meireles,SER2,1,1,198,4,5,3,2100.0,1300000.0
Apartamento,Meireles,SER2,1,1,209,4,4,4,0.0,3629097.0
Apartamento,Meireles,SER2,1,1,86,2,3,2,700.0,765000.0
Apartamento,Meireles,SER2,1,1,192,3,4,3,2100.0,2600000.0
Apartamento,Meireles,SER2,1,1,63,2,2,2,0.0,1400000.0
Apartamento,Aldeota,SER2,1,0,54,2,1,2,500.0,575000.0
Apartamento,Parquelândia,SER3,0,0,100,4,4,1,600.0,270000.0
Apartamento,Aldeota,SER2,1,0,100,3,4,2,800.0,875000.0
Apartamento,Passaré,SER8,0,0,75,3,2,2,492.0,270000.0
Apartamento,Jardim Cearense,SER10,0,0,64,3,3,1,550.0,270000.0
Apartamento,Benfica,SER4,1,0,88,3,2,1,0.0,350000.0
Apartamento,Guararapes,SER7,0,0,60,2,2,1,700.0,650000.0
Apartamento,Aldeota,SER2,1,0,125,3,4,1,1217.0,595000.0
Apartamento,Aldeota,SER2,1,0,48,2,2,1,0.0,439000.0
Apartamento,Passaré,SER8,0,0,66,3,2,2,490.0,335000.0
Apartamento,Engenheiro Luciano Cavalcante,SER7,0,0,71,3,2,1,499.0,643000.0
Apartamento,Cocó,SER7,0,0,143,4,4,2,1651.0,890000.0
Apartamento,Meireles,SER2,1,1,39,1,1,1,0.0,577000.0
Apartamento,Cambeba,SER6,0,0,51,3,2,1,0.0,311000.0
Apartamento,Varjota,SER2,0,0,85,3,3,4,0.0,970000.0
Apartamento,Meireles,SER2,1,1,170,3,4,2,1445.0,750000.0
Apartamento,Papicu,SER2,0,0,78,2,2,1,650.0,320000.0
Apartamento,Guararapes,SER7,0,0,380,5,6,4,2200.0,3400000.0
Apartamento,Cambeba,SER6,0,0,80,3,2,2,513.0,672000.0
Apartamento,Aeroporto,SER4,0,0,90,3,3,1,460.0,210000.0
Apartamento,Cambeba,SER6,0,0,62,3,2,1,360.0,420000.0
Apartamento,Mucuripe,SER2,0,1,53,1,1,1,937.0,610000.0
Apartamento,Meireles,SER2,1,1,317,3,4,5,3850.0,2790000.0
Apartamento,Joaquim Távora,SER2,1,0,114,3,3,2,920.0,1000000.0
Apartamento,Paupina,SER6,0,0,49,2,2,1,340.0,210000.0
Apartamento,Passaré,SER8,0,0,48,2,2,1,600.0,260000.0
Apartamento,Aldeota,SER2,1,0,65,2,2,2,0.0,404990.0
Apartamento,Meireles,SER2,1,1,84,2,3,1,970.0,650000.0
Apartamento,Meireles,SER2,1,1,105,3,2,2,1200.0,680000.0
Apartamento,Prefeito José Walter,SER8,0,0,61,2,1,2,317.0,250000.0
Apartamento,Meireles,SER2,1,1,257,3,5,4,2700.0,1400000.0
Apartamento,Meireles,SER2,1,1,271,4,5,4,0.0,3664000.0
Apartamento,Aldeota,SER2,1,0,215,4,5,4,0.0,3715000.0
Apartamento,Cocó,SER7,0,0,70,3,2,2,700.0,450000.0
Apartamento,Meireles,SER2,1,1,57,2,2,1,580.0,745000.0
Apartamento,Engenheiro Luciano Cavalcante,SER7,0,0,73,2,2,2,690.0,650000.0
Apartamento,Cocó,SER7,0,0,107,3,4,4,0.0,1200000.0
Apartamento,Dionisio Torres,SER2,0,0,115,4,4,2,0.0,1450000.0
Apartamento,Parque Del Sol,Outros,0,0,70,3,2,2,645.0,600000.0
Apartamento,Patriolino Ribeiro,SER7,0,0,207,4,5,3,1700.0,1800000.0
Apartamento,Fátima,SER4,0,0,92,3,3,2,780.0,595000.0
Apartamento,Passaré,SER8,0,0,60,3,2,1,355.0,210000.0
Apartamento,Meireles,SER2,1,1,58,2,2,1,10.0,920093.0
Apartamento,Meireles,SER2,1,1,63,1,1,1,692.0,630000.0
Apartamento,Papicu,SER2,0,0,101,2,2,1,800.0,440000.0
Apartamento,Praia do Futuro,SER7,0,1,50,2,2,1,0.0,354240.0
Apartamento,Meireles,SER2,1,1,231,4,4,4,0.0,3428900.0
Apartamento,Cajazeiras,SER9,0,0,61,3,2,1,570.0,249000.0
Apartamento,Aldeota,SER2,1,0,93,3,3,2,1100.0,800000.0
Apartamento,Passaré,SER8,0,0,57,3,2,1,400.0,350000.0
Apartamento,Fátima,SER4,0,0,68,3,2,2,650.0,720000.0
Apartamento,Aldeota,SER2,1,0,94,2,2,1,930.0,420000.0
Apartamento,Engenheiro Luciano Cavalcante,SER7,0,0,68,3,2,2,900.0,330000.0
Apartamento,Cocó,SER7,0,0,83,2,3,2,750.0,895000.0
Apartamento,Aldeota,SER2,1,0,214,4,4,4,0.0,3490000.0
Apartamento,Mondubim,SER10,0,0,70,3,2,1,407.0,330000.0
Apartamento,São João do Tauape,SER2,0,0,113,3,2,1,600.0,420000.0
Apartamento,Praia do Futuro,SER7,0,1,170,5,5,3,1800.0,480000.0
Apartamento,Passaré,SER8,0,0,38,2,1,1,0.0,235990.0
Apartamento,Meireles,SER2,1,1,88,2,2,2,1168.0,950000.0
Apartamento,Aldeota,SER2,1,0,149,4,4,3,1540.0,780000.0
Apartamento,Mondubim,SER10,0,0,47,2,1,1,220.0,212000.0
Apartamento,Meireles,SER2,1,1,355,4,6,5,0.0,5966375.0
Apartamento,Benfica,SER4,1,0,55,2,2,1,660.0,590000.0
Apartamento,Edson Queiroz,SER7,0,0,91,3,3,2,950.0,890000.0
Apartamento,Cambeba,SER6,0,0,91,3,3,3,504.0,720000.0
Apartamento,Cocó,SER7,0,0,116,4,4,2,0.0,549000.0
Apartamento,Presidente Kennedy,SER3,0,0,65,3,2,1,0.0,481000.0
Apartamento,Meireles,SER2,1,1,95,3,1,2,0.0,1230000.0
Apartamento,Damas,SER4,0,0,74,3,2,1,300.0,450000.0
Apartamento,Vicente Pinzon,SER2,0,0,98,3,2,1,238.0,250000.0
Apartamento,Jacarecanga,SER1,1,0,71,3,2,1,577.0,425000.0
Apartamento,Aldeota,SER2,1,0,172,3,4,3,2300.0,730000.0
Apartamento,Papicu,SER2,0,0,95,3,3,2,541.0,924000.0
Apartamento,Cocó,SER7,0,0,130,4,3,2,1200.0,480000.0
Apartamento,Parque Iracema,SER6,0,0,91,3,3,2,450.0,620000.0
Apartamento,Praia do Futuro,Outros,0,0,352,5,5,3,2297.0,890000.0
Apartamento,Joaquim Távora,SER2,1,0,102,3,2,1,450.0,350000.0
Apartamento,Presidente Kennedy,SER3,0,0,58,2,1,1,0.0,550000.0
Apartamento,Maraponga,SER10,0,0,50,2,1,1,0.0,264900.0
Apartamento,Monte Castelo,SER3,0,0,79,3,2,1,400.0,240000.0
Apartamento,Parque Del Sol,Outros,0,0,116,3,3,2,1063.0,990000.0
Apartamento,Papicu,SER2,0,0,86,3,3,1,830.0,290000.0
Apartamento,Presidente Kennedy,SER3,0,0,66,3,1,1,500.0,380000.0
Apartamento,Fátima,SER4,0,0,141,4,4,3,0.0,1894516.0
Apartamento,Cocó,SER7,0,0,111,3,4,2,1600.0,1300000.0
Apartamento,Meireles,SER2,1,1,78,2,2,1,1700.0,750000.0
Apartamento,Mucuripe,SER2,0,1,66,2,1,1,700.0,1249000.0
