id,origem,tipo,localizacao,ser,area,quartos,banheiros,vagas,condo,preco,timestamp_extracao
8723f3fa-2e90-4c36-ab94-375ec8da18ae,Chaves na Mão,Condomínio,Sabiaguaba,SER7,190,4,4,3,1050.0,998000.0,2025-04-23 23:07:07.008526
6f37381d-553e-4283-bf6a-7a463e4b1ee6,Chaves na Mão,Condomínio,Sapiranga,SER7,150,3,4,2,0.0,820000.0,2025-04-23 23:07:07.008526
cad5d086-79a3-4af9-87d4-6151a809cadb,Chaves na Mão,Condomínio,Prefeito José Walter,SER8,60,2,2,2,280.0,255000.0,2025-04-23 23:07:07.008526
1674ab12-6606-4da9-ab1d-7e18993f5d4a,Chaves na Mão,Condomínio,Alphaville Fortaleza,Outro,502,5,7,4,1350.0,3790000.0,2025-04-23 23:07:07.008526
706cc9a1-6d68-4d59-b120-c7a02931ae82,Chaves na Mão,Condomínio,Cambeba,SER6,360,3,4,5,2212.0,1790000.0,2025-04-23 23:07:07.008526
25200a5a-194d-42af-a108-346a97d5a45b,Chaves na Mão,Condomínio,Jangurussu,SER9,69,2,2,1,320.0,230000.0,2025-04-23 23:07:07.008526
ee4cc48e-06a5-461f-b8cf-b69d9359a58e,Chaves na Mão,Condomínio,Eusébio,Outro,128,3,3,2,0.0,499000.0,2025-04-23 23:07:07.008526
46e41440-978d-4f83-b3d7-fef8d152db99,Chaves na Mão,Condomínio,Engenheiro Luciano Cavalcante,SER7,136,4,5,3,1050.0,670000.0,2025-04-23 23:07:07.008526
162735ed-8d8f-4232-a46a-cddbc39350d8,Chaves na Mão,Condomínio,Cidade dos Funcionários,SER6,178,3,5,5,1012.0,1100000.0,2025-04-23 23:07:07.008526
9d18ec0b-9e8b-4b57-b88b-d720db15693d,Chaves na Mão,Condomínio,Vila União,SER4,148,3,4,3,630.0,570000.0,2025-04-23 23:07:07.008526
292225f6-f2ad-41bc-88c9-dab36d009891,Chaves na Mão,Condomínio,Edson Queiroz,SER7,500,4,6,5,0.0,1800000.0,2025-04-23 23:07:07.008526
6b08f8d6-b5c0-488c-9cec-05a30e0be60b,Chaves na Mão,Condomínio,Sapiranga,SER7,170,4,5,3,950.0,570000.0,2025-04-23 23:07:07.008526
5e8a58ef-86db-4a22-9da4-395dddf163aa,Chaves na Mão,Condomínio,Lagoa Redonda,SER6,186,3,4,3,0.0,895000.0,2025-04-23 23:07:07.008526
9820c383-f8dc-46fd-9eb5-d2c1ed7aef82,Chaves na Mão,Condomínio,Engenheiro Luciano Cavalcante,SER7,126,5,6,2,1050.0,670000.0,2025-04-23 23:07:07.008526
c238cdf5-f538-43b7-80d1-8cacf210e757,Chaves na Mão,Condomínio,Alphaville Fortaleza,Outro,803,4,6,10,2400.0,13900000.0,2025-04-23 23:07:07.008526
b1df4f7b-c090-43fb-9aab-0fef4ed5f019,Chaves na Mão,Condomínio,Alphaville Fortaleza,Outro,811,6,8,11,2200.0,12400000.0,2025-04-23 23:07:07.008526
0d3fd7b0-99a4-43c4-ac68-fd21fa52cbb2,Chaves na Mão,Condomínio,José de Alencar,SER6,205,4,5,3,0.0,1110000.0,2025-04-23 23:07:07.008526
67774283-c76c-4549-b7fa-0be9df176e79,Chaves na Mão,Condomínio,Alphaville Fortaleza,Outro,390,4,5,4,1350.0,3500000.0,2025-04-23 23:07:07.008526
74044785-39e0-42e1-8bdc-47ab94d57918,Chaves na Mão,Condomínio,Sapiranga,SER7,188,4,4,4,100.0,599000.0,2025-04-23 23:07:07.008526
a7c9d5de-1137-4700-bd98-66a20aa8d0ff,Chaves na Mão,Condomínio,Parque Santa Maria,SER9,70,3,3,2,350.0,229999.0,2025-04-23 23:07:07.008526
36eea78c-612f-4189-bd7d-ea72fa3cd329,Chaves na Mão,Condomínio,Maraponga,SER10,220,4,5,4,670.0,1900000.0,2025-04-23 23:07:07.008526
c6957397-836e-459c-88b6-3cdabc4e754a,Chaves na Mão,Condomínio,Itaperi,SER8,73,3,2,2,470.0,369000.0,2025-04-23 23:07:07.008526
bb00c1b6-f480-4946-bcb0-6023327095e4,Chaves na Mão,Condomínio,Jangurussu,SER9,68,2,2,1,450.0,190000.0,2025-04-23 23:07:07.008526
eb07c51a-a003-4d73-81d7-0fa823a7ea07,Chaves na Mão,Condomínio,Messejana,SER6,85,3,3,2,350.0,303000.0,2025-04-23 23:07:07.008526
4907b42e-bc72-422b-a59d-83220c399f19,Chaves na Mão,Condomínio,Lagoa Redonda,SER6,90,3,3,2,500.0,450000.0,2025-04-23 23:07:07.008526
fd6e8443-bb4f-4955-8836-65fe1e566069,Chaves na Mão,Condomínio,Edson Queiroz,SER7,181,3,4,3,1550.0,1050000.0,2025-04-23 23:07:07.008526
a6212733-86fb-4b1d-947a-a3c8db9db6da,Chaves na Mão,Condomínio,Alphaville Fortaleza,Outro,500,5,7,4,1250.0,5000000.0,2025-04-23 23:07:07.008526
cde89df4-bd02-44c3-a88f-174d595c72c1,Chaves na Mão,Condomínio,Vila União,SER4,125,3,3,3,630.0,610000.0,2025-04-23 23:07:07.008526
677375cd-9eba-4cc0-86e5-7135f38c5a4e,Chaves na Mão,Condomínio,Lagoa Redonda,SER6,200,4,4,4,0.0,995000.0,2025-04-23 23:07:07.008526
182030f2-e4d4-40cf-b8ce-e8cfff13c1ed,Chaves na Mão,Condomínio,Itaperi,SER8,71,2,3,2,400.0,379999.0,2025-04-23 23:07:07.008526
dc85562a-8751-4231-be5b-3accf22dd7ca,Chaves na Mão,Condomínio,Sapiranga,SER7,125,3,3,2,1010.0,699000.0,2025-04-23 23:07:07.008526
d52d4c6c-55d5-4ec3-bb37-f05b7ebb45a0,Chaves na Mão,Condomínio,Lagoa Redonda,SER6,83,2,2,2,599.0,319999.0,2025-04-23 23:07:07.008526
fa365dcd-a621-4649-9bb8-0e6c90a1a702,Chaves na Mão,Condomínio,Presidente Kennedy,SER3,450,4,5,4,55.0,820000.0,2025-04-23 23:07:07.008526
91846b1f-6b3c-4127-9765-f42598d58f42,Chaves na Mão,Condomínio,Lagoa Redonda,SER6,84,3,3,2,360.0,369000.0,2025-04-23 23:07:07.008526
b8cc18f6-77a0-4717-94d9-408dd20f91e9,Chaves na Mão,Condomínio,Passaré,SER8,60,2,2,2,0.0,300000.0,2025-04-23 23:07:07.008526
7175b31a-ec21-400c-9ebf-56feb6f58f04,Chaves na Mão,Condomínio,Sapiranga,SER7,160,3,3,2,0.0,699000.0,2025-04-23 23:07:07.008526
b5e4d023-ee47-4cce-b42c-ac238c528a74,Chaves na Mão,Condomínio,Parque Iracema,SER6,215,3,4,3,1380.0,749000.0,2025-04-23 23:07:07.008526
a288029f-9ebb-45d4-9cf8-8c6686c04ad8,Chaves na Mão,Condomínio,Cidade dos Funcionários,SER6,520,4,5,4,0.0,790000.0,2025-04-23 23:07:07.008526
4be6ccd9-e7e8-46af-a719-907cb6c617d0,Chaves na Mão,Condomínio,Messejana,SER6,67,2,2,1,340.0,220000.0,2025-04-23 23:07:07.008526
486aa32c-455e-4ce6-b977-0f4ee3b879f4,Chaves na Mão,Condomínio,Passaré,SER8,59,2,2,1,277.0,259000.0,2025-04-23 23:07:07.008526
492c4812-2337-4649-b534-a43d6710c9ad,Chaves na Mão,Condomínio,Sabiaguaba,SER7,190,4,5,4,1050.0,998000.0,2025-04-23 23:07:07.008526
3f5d9fcd-6b3c-459d-807d-d6e7e39632e9,Chaves na Mão,Condomínio,Passaré,SER8,69,3,2,1,280.0,265000.0,2025-04-23 23:07:07.008526
15d7156f-ad2f-47f1-8e76-99105bb61792,Chaves na Mão,Condomínio,Centro,SER12,400,4,5,6,1400.0,3980000.0,2025-04-23 23:07:07.008526
cbf83f7a-7492-4d55-ad75-cb2a8404d169,Chaves na Mão,Condomínio,Sabiaguaba,SER7,139,4,5,3,1050.0,799000.0,2025-04-23 23:07:07.008526
57a1bc2b-fd61-4526-a48f-51bc7663ea9e,Chaves na Mão,Condomínio,Salinas,Outro,242,4,2,3,0.0,450000.0,2025-04-23 23:07:07.008526
07598708-b2be-4fb5-bb97-db9d582c4883,Chaves na Mão,Condomínio,de Lourdes,SER2,380,5,8,5,2349.0,2690000.0,2025-04-23 23:07:07.008526
58683099-cf2f-407f-ba98-40e0bd4cdd8f,Chaves na Mão,Condomínio,Sapiranga,SER7,278,3,4,2,2000.0,1300000.0,2025-04-23 23:07:07.008526
4c7d3323-c935-4378-a6f8-a6d092f7fb9d,Chaves na Mão,Condomínio,Maraponga,SER10,86,3,3,2,480.0,535000.0,2025-04-23 23:07:07.008526
7d11117b-e1c3-4359-a258-4a3c20f13815,Chaves na Mão,Condomínio,Cidade dos Funcionários,SER6,150,3,4,2,0.0,890000.0,2025-04-23 23:07:07.008526
e717c7d1-10e4-46bc-b33e-999d0766b963,Chaves na Mão,Condomínio,Maraponga,SER10,300,5,4,4,50.0,1250000.0,2025-04-23 23:07:07.008526
0b403686-2fd8-4f1d-b563-36f12c8b3dcd,Chaves na Mão,Condomínio,Serrinha,SER8,156,2,1,1,0.0,230000.0,2025-04-23 23:07:07.008526
3cea43b3-672c-4b01-ab6e-af137aa16567,Chaves na Mão,Condomínio,Engenheiro Luciano Cavalcante,SER7,201,4,5,6,400.0,998000.0,2025-04-23 23:07:07.008526
cdb5ea8b-fcb7-4014-9904-03d7ba81266d,Chaves na Mão,Condomínio,Passaré,SER8,150,4,4,2,650.0,650000.0,2025-04-23 23:07:07.008526
49243b55-96cb-4e45-ad68-6a2923bcd2a9,Chaves na Mão,Condomínio,Engenheiro Luciano Cavalcante,SER7,650,4,6,6,3522.0,1385000.0,2025-04-23 23:07:07.008526
a65ec2d4-1bcd-4399-92dc-5ffa7eeebe94,Chaves na Mão,Condomínio,Jardim das Oliveiras,SER6,156,4,4,2,0.0,699000.0,2025-04-23 23:07:07.008526
685950f6-f8d6-4b16-95f1-1914bb25bd4a,Chaves na Mão,Condomínio,Eusébio,Outro,460,5,8,6,700.0,2800000.0,2025-04-23 23:07:07.008526
a4e1cf51-a3f0-4be1-ad3e-72677fe6a2c1,Chaves na Mão,Condomínio,Maraponga,SER10,320,4,6,4,600.0,1990000.0,2025-04-23 23:07:07.008526
5e510735-3f7a-4dde-8fd1-384e7f38975c,Chaves na Mão,Condomínio,Sapiranga,SER7,309,4,6,5,150.0,800000.0,2025-04-23 23:07:07.008526
0e8848d2-13c8-4003-8c39-e8b61bcc0ec5,Chaves na Mão,Condomínio,Passaré,SER8,65,3,2,2,350.0,299999.0,2025-04-23 23:07:07.008526
d06ac230-d9b5-4915-9dc7-50d51ed5f23c,Chaves na Mão,Condomínio,Alagadiço Novo,Outro,320,3,4,7,0.0,1500000.0,2025-04-23 23:07:07.008526
ec199ff7-12b4-4560-bf78-bd5e3300986a,Chaves na Mão,Condomínio,Cambeba,SER6,263,4,5,4,2000.0,835000.0,2025-04-23 23:07:07.008526
3005941b-5899-4521-9f90-67966cf44d9e,Chaves na Mão,Condomínio,Lagoa Redonda,SER6,82,2,2,2,620.0,315000.0,2025-04-23 23:07:07.008526
b93b6a48-6d4d-4adb-9de7-a4db34df2d3f,Chaves na Mão,Condomínio,Aldeota,SER2,140,3,6,2,300.0,550000.0,2025-04-23 23:07:07.008526
1d54203b-6f5c-43b5-9e37-e9ec1fda6d5d,Chaves na Mão,Condomínio,Vila União,SER4,106,4,4,2,510.0,549999.0,2025-04-23 23:07:07.008526
9a7e8072-a4d1-4346-a370-f32dd2c4699a,Chaves na Mão,Condomínio,Maraponga,SER10,233,4,5,4,650.0,1900000.0,2025-04-23 23:07:07.008526
ebc9bfb6-d8bf-43bd-8283-d9d94f57bbb5,Chaves na Mão,Condomínio,Maraponga,SER10,70,2,3,2,450.0,400000.0,2025-04-23 23:07:07.008526
0d547651-c4b8-456c-ad74-c63c4074aa47,Chaves na Mão,Condomínio,Lagoa Redonda,SER6,186,3,4,2,1323.0,1070000.0,2025-04-23 23:07:07.008526
79383439-9069-48a0-b6ab-a718cd2591ed,Chaves na Mão,Condomínio,Montese,SER4,260,3,3,3,770.0,460000.0,2025-04-23 23:07:07.008526
40fbbefb-9c13-4b4f-abdb-c5836bff9791,Chaves na Mão,Condomínio,Sapiranga,SER7,145,3,4,3,1008.0,720000.0,2025-04-23 23:07:07.008526
78503b83-37fd-45b6-a26a-ebd97280be12,Chaves na Mão,Condomínio,Mondubim,SER10,80,3,2,2,300.0,250000.0,2025-04-23 23:07:07.008526
05750f36-f881-4449-93b3-ad2ca2dad170,Chaves na Mão,Condomínio,Maraponga,SER10,305,4,4,2,900.0,2900000.0,2025-04-23 23:07:07.008526
3e167823-cc25-4539-bf68-6178db2d21a3,Chaves na Mão,Condomínio,Cidade dos Funcionários,SER6,213,4,4,2,1200.0,800000.0,2025-04-23 23:07:07.008526
64581fdf-9322-42f1-a2e9-89943be99ed0,Chaves na Mão,Condomínio,Lagoa Redonda,SER6,148,3,4,3,0.0,890000.0,2025-04-23 23:07:07.008526
e63a9065-7877-4d3e-9f86-971fe7d7e578,Chaves na Mão,Condomínio,Edson Queiroz,SER7,182,4,6,4,1550.0,650000.0,2025-04-23 23:07:07.008526
11ade4d3-2733-40cc-8515-83db66500c53,Chaves na Mão,Condomínio,Alphaville Fortaleza,Outro,400,4,5,4,1250.0,3990000.0,2025-04-23 23:07:07.008526
f52b4fcd-fa98-42d6-98e8-7ff2da4a3c0e,Chaves na Mão,Condomínio,Lagoa Redonda,SER6,165,4,4,2,1100.0,799000.0,2025-04-23 23:07:07.008526
bf1e1b88-a0b0-4584-8653-6aa9209d8464,Chaves na Mão,Condomínio,Maraponga,SER10,86,3,3,2,0.0,545000.0,2025-04-23 23:07:07.008526
0b02270d-32ce-40b9-b753-6780097517f1,Chaves na Mão,Condomínio,Passaré,SER8,94,3,2,2,500.0,350000.0,2025-04-23 23:07:07.008526
ccacfc76-6358-46be-b416-3ea47c44b5b7,Chaves na Mão,Condomínio,Praia do Futuro,Outro,117,3,4,2,685.0,1017417.0,2025-04-23 23:07:07.008526
b6e10916-c5bd-45a4-95b6-361074bb0e18,Chaves na Mão,Condomínio,José de Alencar,SER6,170,4,5,4,950.0,750000.0,2025-04-23 23:07:07.008526
586467b0-61b6-43bb-8c50-52ad6a40fc96,Chaves na Mão,Condomínio,Antônio Bezerra,SER3,104,2,1,2,200.0,288000.0,2025-04-23 23:07:07.008526
06723753-fd91-4b4b-996d-82891b55775a,Chaves na Mão,Condomínio,Maraponga,SER10,101,3,3,2,0.0,543000.0,2025-04-23 23:07:07.008526
80146dc7-ed4e-45fb-b6b5-f2658dbbe826,Chaves na Mão,Condomínio,Alphaville Fortaleza,Outro,330,4,6,4,1350.0,3000000.0,2025-04-23 23:07:07.008526
72561b48-9b33-45b4-a2c9-50bb58513f12,Chaves na Mão,Condomínio,Alphaville Fortaleza,Outro,480,5,7,4,0.0,3950000.0,2025-04-23 23:07:07.008526
1eaa74e3-bce5-4ece-9b36-3b70784ba87f,Chaves na Mão,Condomínio,de Lourdes,SER2,380,4,8,5,0.0,2490000.0,2025-04-23 23:07:07.008526
08d84568-6093-471c-a089-b59d512c25ea,Chaves na Mão,Condomínio,Curió,SER6,130,3,3,3,700.0,420000.0,2025-04-23 23:07:07.008526
c57a7ffb-3c05-44fb-a959-6604cbf0cc3f,Chaves na Mão,Condomínio,Passaré,SER8,140,2,1,2,200.0,250000.0,2025-04-23 23:07:07.008526
30c90cb0-d113-4dfc-8efd-883b96856e9b,Chaves na Mão,Condomínio,Cidade dos Funcionários,SER6,300,4,4,8,0.0,1200000.0,2025-04-23 23:07:07.008526
48af7cfd-1d72-4ff1-bc2a-cbecfe82f86b,Chaves na Mão,Condomínio,Lagoa Redonda,SER6,115,3,3,2,0.0,440000.0,2025-04-23 23:07:07.008526
9c203230-d747-4e69-bbe0-67a1eb07b6b4,Chaves na Mão,Condomínio,Cambeba,SER6,263,4,4,4,1300.0,850000.0,2025-04-23 23:07:07.008526
0cb3158c-37dc-4c02-9c69-91936716a43a,Chaves na Mão,Condomínio,Maraponga,SER10,250,4,5,4,0.0,1950000.0,2025-04-23 23:07:07.008526
81185b39-0b24-40c1-be98-7a39f378253f,Chaves na Mão,Condomínio,Edson Queiroz,SER7,210,4,4,3,1050.0,1100000.0,2025-04-23 23:07:07.008526
6239d000-dd4d-443f-b22c-99c063c0d082,Chaves na Mão,Condomínio,de Lourdes,SER2,420,4,5,4,2300.0,2990000.0,2025-04-23 23:07:07.008526
d23531c2-620a-45a7-825f-6aafbc25e591,Chaves na Mão,Condomínio,Serrinha,SER8,76,2,2,1,380.0,350000.0,2025-04-23 23:07:07.008526
69b13c3f-5296-47e9-b528-a25ea9ff33a3,Chaves na Mão,Condomínio,Lagoa Redonda,SER6,84,3,3,2,350.0,359000.0,2025-04-23 23:07:07.008526
e7450005-abef-4052-87a6-b9bcb3f87c2e,Chaves na Mão,Condomínio,Maraponga,SER10,250,4,3,4,600.0,1799900.0,2025-04-23 23:07:07.008526
bc7d9ba1-2c16-424b-9fb4-860eb122976e,Chaves na Mão,Condomínio,Cidade dos Funcionários,SER6,480,5,4,4,0.0,800000.0,2025-04-23 23:07:07.008526
c33c4774-3c66-48fe-becc-2910a3c327f3,Chaves na Mão,Condomínio,Siqueira,SER5,65,2,2,1,200.0,210000.0,2025-04-23 23:07:07.008526
2998fa24-1cd0-4181-93bf-c7c2f24587c9,Chaves na Mão,Condomínio,Parque Iracema,SER6,180,4,5,2,300.0,750000.0,2025-04-23 23:07:07.008526
3b8260fa-a206-4d57-a912-9c1263de7182,Chaves na Mão,Condomínio,Amadeu Furtado,SER3,230,2,3,2,0.0,460000.0,2025-04-23 23:07:07.008526
2024a558-0770-42d6-b780-4f35d64044a1,Chaves na Mão,Condomínio,Fátima,SER4,180,1,3,2,1200.0,630000.0,2025-04-23 23:07:07.008526
e26395d7-ecf6-45cd-88b6-d5957e5c53b6,Chaves na Mão,Condomínio,Sapiranga,SER7,157,4,4,2,1964.0,680000.0,2025-04-23 23:07:07.008526
22a964ad-2e7f-4722-976f-7f27e3328548,Chaves na Mão,Condomínio,Fátima,SER4,362,7,3,4,0.0,1100000.0,2025-04-23 23:07:07.008526
b4a4cb79-cf49-469b-b380-c7996f0498ed,Chaves na Mão,Condomínio,Cajazeiras,SER9,305,4,5,5,0.0,650000.0,2025-04-23 23:07:07.008526
69c57702-6f4a-4396-ae9e-99be3086592e,Chaves na Mão,Condomínio,Passaré,SER8,70,2,2,1,290.0,298000.0,2025-04-23 23:07:07.008526
d0ac540d-9a90-4713-bde8-fc1bebc03c67,Chaves na Mão,Condomínio,Sapiranga,SER7,237,3,5,3,1727.0,1416765.0,2025-04-23 23:07:07.008526
3f57b42a-fce6-458f-b0ef-b5f5a30938ce,Chaves na Mão,Condomínio,Cambeba,SER6,207,5,6,5,1450.0,700000.0,2025-04-23 23:07:07.008526
c17287da-9303-4c0e-b420-dbdcd468564e,Chaves na Mão,Condomínio,Passaré,SER8,80,2,2,4,185.0,290000.0,2025-04-23 23:07:07.008526
caf80fdb-402e-4b18-8c27-428179c24dbb,Chaves na Mão,Condomínio,Sapiranga,SER7,176,4,4,4,700.0,530000.0,2025-04-23 23:07:07.008526
d9fa6a99-3a19-46cd-a812-30ac9674cc48,Chaves na Mão,Condomínio,de Lourdes,SER2,378,4,7,5,2800.0,3500000.0,2025-04-23 23:07:07.008526
9210c509-a231-4e58-a873-d0275d6ab669,Chaves na Mão,Condomínio,Lagoa Redonda,SER6,200,4,4,3,0.0,990000.0,2025-04-23 23:07:07.008526
2437853f-cab4-4183-8431-ac5715f2539e,Chaves na Mão,Condomínio,Alphaville Fortaleza,Outro,580,5,7,4,0.0,4500000.0,2025-04-23 23:07:07.008526
115b8e42-2ef0-4157-b807-83e465538d32,Chaves na Mão,Condomínio,Alphaville Fortaleza,Outro,400,5,6,4,0.0,3190000.0,2025-04-23 23:07:07.008526
2270de17-d91b-4443-8361-aeec11db1cfb,Chaves na Mão,Condomínio,Lagoa Redonda,SER6,84,3,2,4,260.0,350000.0,2025-04-23 23:07:07.008526
2780bd36-2276-45b8-9869-572b3ddb61ff,Chaves na Mão,Condomínio,Sapiranga,SER7,154,4,4,2,850.0,750000.0,2025-04-23 23:07:07.008526
9e193bd3-0d95-451d-b9af-8029096ae208,Chaves na Mão,Condomínio,José de Alencar,SER6,251,4,4,4,0.0,1100000.0,2025-04-23 23:07:07.008526
2868ba27-ce89-4f6b-ab7d-1608a481b496,Chaves na Mão,Condomínio,Lagoa Redonda,SER6,252,3,4,3,0.0,935000.0,2025-04-23 23:07:07.008526
052399c4-83e3-4b99-bb6a-56b4dd368371,Chaves na Mão,Condomínio,Henrique Jorge,SER11,49,2,2,2,150.0,370000.0,2025-04-23 23:07:07.008526
1f3c4d4e-ff6e-482d-8218-44dd36bcfcf7,Chaves na Mão,Condomínio,Sapiranga,SER7,163,4,3,2,1300.0,680000.0,2025-04-23 23:07:07.008526
8a51ba0b-dfac-4c48-b1a4-8080c36118a5,Chaves na Mão,Condomínio,Lagoa Redonda,SER6,84,3,3,2,350.0,369000.0,2025-04-23 23:07:07.008526
1b90bd83-dda5-49eb-9636-796d73f40b1a,Chaves na Mão,Condomínio,Lagoa Redonda,SER6,90,3,3,2,500.0,470000.0,2025-04-23 23:07:07.008526
2658d074-8d22-44f8-8dfb-15b2da7ff0d4,Chaves na Mão,Condomínio,Passaré,SER8,70,3,2,2,400.0,399000.0,2025-04-23 23:07:07.008526
ef665a1a-d0b4-4d96-879d-362a44ed88bd,Chaves na Mão,Condomínio,Sapiranga,SER7,178,3,5,2,960.0,650000.0,2025-04-23 23:07:07.008526
daec0bda-1243-4e24-b776-c035f0c44224,Chaves na Mão,Condomínio,Lagoa Redonda,SER6,140,3,2,4,620.0,380000.0,2025-04-23 23:07:07.008526
4e5c4296-3efe-415d-99f0-6b3fee740472,Chaves na Mão,Condomínio,Messejana,SER6,70,2,2,2,0.0,229000.0,2025-04-23 23:07:07.008526
262d6783-bb10-4a53-94b8-a84f82cca658,Chaves na Mão,Condomínio,Cidade dos Funcionários,SER6,168,3,4,2,1300.0,1200000.0,2025-04-23 23:07:07.008526
95569d72-c045-44fd-bf89-44c91efeed93,Chaves na Mão,Condomínio,Maraponga,SER10,188,4,4,4,600.0,1248900.0,2025-04-23 23:07:07.008526
3ab82522-e739-4cb8-822d-521b9ee5ad9e,Chaves na Mão,Condomínio,Cidade dos Funcionários,SER6,188,4,4,4,1320.0,1080000.0,2025-04-23 23:07:07.008526
8e496f4a-c282-4d05-a099-8535e9c17957,Chaves na Mão,Condomínio,Messejana,SER6,60,3,2,1,100.0,340000.0,2025-04-23 23:07:07.008526
b6cc2262-59f3-4c9e-a621-4f6ca4079f9a,Chaves na Mão,Condomínio,Lagoa Redonda,SER6,148,3,4,3,0.0,936139.0,2025-04-23 23:07:07.008526
62c88584-d843-41ad-b729-8ddd42572b5d,Chaves na Mão,Condomínio,Passaré,SER8,60,2,2,1,260.0,240000.0,2025-04-23 23:07:07.008526
185ca686-2f50-4536-af15-60fa87c19067,Chaves na Mão,Condomínio,Messejana,SER6,150,3,3,2,400.0,300000.0,2025-04-23 23:07:07.008526
6b9bd27e-2ac8-439d-8f45-c1a4edaf9082,Chaves na Mão,Condomínio,Lagoa Redonda,SER6,85,2,2,2,620.0,315000.0,2025-04-23 23:07:07.008526
53e28e88-1564-4966-9118-1b8486553d2c,Chaves na Mão,Condomínio,Cajazeiras,SER9,200,4,4,2,820.0,1280000.0,2025-04-23 23:07:07.008526
1733d35c-0d05-4fa5-8dac-254c62645dbd,Chaves na Mão,Condomínio,Maraponga,SER10,245,4,5,4,50.0,1790000.0,2025-04-23 23:07:07.008526
6995960f-8134-4ced-aa29-0492a4264670,Chaves na Mão,Condomínio,Cajazeiras,SER9,180,3,4,3,0.0,680000.0,2025-04-23 23:07:07.008526
6ac87eb4-7eef-4903-b58d-e816f098e261,Chaves na Mão,Condomínio,Sapiranga,SER7,132,4,4,3,990.0,585000.0,2025-04-23 23:07:07.008526
f977d2e4-c19c-41c3-9a65-7a0bfd55763b,Chaves na Mão,Condomínio,Maraponga,SER10,230,4,5,4,800.0,2400000.0,2025-04-23 23:07:07.008526
3a0be52a-51e7-4c80-8916-d7690d5fca61,Chaves na Mão,Condomínio,Messejana,SER6,70,2,2,2,380.0,300000.0,2025-04-23 23:07:07.008526
f173ebd9-67b8-4f28-87e9-91d320c85a82,Chaves na Mão,Condomínio,Praia do Futuro,SER7,185,3,5,2,1129.0,1620000.0,2025-04-23 23:07:07.008526
3e64705e-2a1d-46eb-aa35-04212c6e969b,Chaves na Mão,Condomínio,Passaré,SER8,60,2,2,2,300.0,249999.0,2025-04-23 23:07:07.008526
f6f55964-9f4a-4e10-a0d9-b6c94619c86f,Chaves na Mão,Condomínio,Lagoa Redonda,SER6,186,4,1,3,900.0,919000.0,2025-04-23 23:07:07.008526
c9de8487-7fe4-4701-bc09-90df20e20ef9,Chaves na Mão,Condomínio,Engenheiro Luciano Cavalcante,SER7,186,4,5,4,0.0,1250000.0,2025-04-23 23:07:07.008526
179840b5-f271-4cae-b1de-16d85e0a7a82,Chaves na Mão,Condomínio,Maraponga,SER10,102,2,2,2,654.0,380000.0,2025-04-23 23:07:07.008526
f8406047-7f41-408d-a109-c7f413b8f58b,Chaves na Mão,Condomínio,Cajazeiras,SER9,230,3,6,4,820.0,1270000.0,2025-04-23 23:07:07.008526
23d1617b-2e56-47b6-b705-5c7822155f66,Chaves na Mão,Condomínio,Cambeba,SER6,192,4,4,2,970.0,800000.0,2025-04-23 23:07:07.008526
8e9594f2-7453-4c29-84b2-7d29b788ecfb,Chaves na Mão,Condomínio,Alphaville Fortaleza,Outro,330,4,6,4,1350.0,3200000.0,2025-04-23 23:07:07.008526
edb3ab6e-23f6-4c57-8738-afc9e2c6093c,Chaves na Mão,Condomínio,Passaré,SER8,57,3,2,2,50.0,344580.0,2025-04-23 23:07:07.008526
3de794cd-59d7-456f-8a54-e379b9374321,Chaves na Mão,Condomínio,Siqueira,SER5,64,2,2,2,180.0,230000.0,2025-04-23 23:07:07.008526
c838d6af-aab6-4881-a2c0-60abd833bd1c,Chaves na Mão,Condomínio,Edson Queiroz,SER7,181,4,5,2,1550.0,1100000.0,2025-04-23 23:07:07.008526
767b7e8c-68b7-42e5-adf5-30bcfbd4adec,Chaves na Mão,Condomínio,Cajazeiras,SER9,250,4,5,4,0.0,1100000.0,2025-04-23 23:07:07.008526
e4a624c0-9d8a-4ded-8672-9b7c3550c294,Chaves na Mão,Condomínio,Alphaville Fortaleza,Outro,400,5,5,4,0.0,2950000.0,2025-04-23 23:07:07.008526
8115adaa-75e7-4284-bb8d-c22fd1bfaec7,Chaves na Mão,Condomínio,Maraponga,SER10,63,2,1,1,250.0,210000.0,2025-04-23 23:07:07.008526
0899c14f-f47e-4060-aa88-f6b01f19d42c,Chaves na Mão,Condomínio,Sabiaguaba,SER7,165,4,5,4,1050.0,890000.0,2025-04-23 23:07:07.008526
b5b6a21f-7c9a-4b7e-96cd-dee4ff52b397,Chaves na Mão,Condomínio,Engenheiro Luciano Cavalcante,SER7,201,4,3,4,300.0,990000.0,2025-04-23 23:07:07.008526
9dc2f503-6954-4b2d-9fd5-589d76d34797,Chaves na Mão,Condomínio,Engenheiro Luciano Cavalcante,SER7,201,4,4,6,300.0,990000.0,2025-04-23 23:07:07.008526
3dbf3bcd-3037-4feb-83b4-0e144ebdd930,Chaves na Mão,Condomínio,Alphaville Fortaleza,Outro,415,5,7,4,1250.0,3890000.0,2025-04-23 23:07:07.008526
a7f311f5-d871-47eb-b6e5-2f29f9548483,Chaves na Mão,Condomínio,Maraponga,SER10,86,3,3,2,0.0,545000.0,2025-04-23 23:07:07.008526
